Costas Meghir,Unobserved,education,heterogeneity,imported,labor,prj-education,proj_education,resources,supply,urban,todo
Craig A. Knoblock,2008,Agents,Ariadne,Mashup,singleCite,ai,dblp,identification,imported,integration,learn,machine_learning,no-tag,object,paper,planning,prontoLiterature,scraping,semantic,service,springer,system,v1010,web,zzz.th.c46,v1002
Craig Boutilier,belief_revision,ceteris-paribus,cp-nets,imported,impresso,nn,optimization,policy-iteration,pomdp,preference,preference-elicitation,reasoning,uncertainty
Craig H. Ganoe,2read,CiteULike,analysis,articles,awareness,basics,behavior,collaborating,collaboration,collaborations,collaborative,community,computer,computer-based,computer-supported,computerized,computing,cscw,design,evaluation,folksonomy,heuristics,iim_socsoft,impact,imported,information,level1,metrics,motivation,mt,networking,networks,o!folio,participatory,quantitative,reading-group,relational,relationships,social,social_software,socialnetwork,systems,tagging,taggingsurvey,teams,teamwork,toread,twitter_hashtags,usability,web2.0,work,working
Craig Silverstein,2000,ISR_07,QABook,analysis,book,clickthrough,dataMining,implicit-feedback,imported,informationRetrieval,natural_language_processing,nlp,patternMining,query-log,ranking,search,searchengine,seminar,www03,wwwSearch,wwwbook,wwwkap17
Cramar L.,itegpub,mmspub,robotics,Teleoperation
Cramar Liubov,ergonomics,evaluation,gesture-control,headtracking,human-robot-interaction,itegpub,mmspub,myown,robotics,simulator_sickness,situationsbewusstsein,stereovision,task-centered,user-centered,3D-Maus,Flystick,Gebrauchstauglichkeit,MMS-Publikationen_Teamprojekt,Motion-Tracking,Tastatur,Telemanipulator,Teleoperation
Cranefield Stephen,Second,virtual,BDI,Jason,Life,MDA,MOF,ODM,RDF,agents,citation,context,expectation,extraction,mda,mde,modeldrivenarchitecture,modeling,monitoring,myown,ontology,ontologyengineering,uml,worlds,information_retrieval,norms
Crina Grosan,ANN,CNX,Expression,GEP,LGP,MEP,Market,Multi,NIFTY,Nasdaq-100,Prediction,Programming,Stock,algorithms,circuits,digital,evolution,expression,genetic,grammatical,index,multi,multiobjective,optimisation,programming,stock
Cristiano Castelfranchi,MVButz,MVButzBC,Teleonomy,action,anticipation,arms,feedback,full-text,fulltext,fuzzy,goal,imported,networking,networks,o!folio,reaching,relational,relations,robotic,search,selection,social,social-capital,socialcapital,socialnetworking,socialnetworks,triggering,trust
Cristina Baroglio,2.0,DCML,IFS-codes,adaptation,art,capabilities,choreographies,classification,communities,composition,conformance,context,contextualization,curricula,de145,demo,digital,digits,dlpaws,dppaws,e-learning,folksonomies,fp060,fullPaper,goal-driven,groupme,ht09,ht2009,image,interoperability,japaws,matchmaking,media,modeling,net,personal-reader,personalization,personalized,ranking,reasoning,search,semantic,service,social,tagging,trees,user-profile,web,web-service,HITS
Cristina Conati,Andes,Bayesian_networks,aaai,adaptability,adaptive,adaptive-interface,adaptive-visualization,affect,ai,algorithm-animation,application,assist,bayesian-networks,bayesian_networks,dlpaws,emg,en,evaluation,examples,explanation,eye-tracking,individual-differences,information,information-visualization,intelligent,interaction,interface,management,metacognitive,modelling,paper,requirements,self-regulation,shpaws,skills,sota_brainwave,sota_fwf,springer,student,student-model,systems,tlpaws,tutoring,user,user-model,user-modeling,user_model,v0805,v1002,v1010,web,v0804,v0806,v0909
Cristina Feier,2006,2008,2009,2010,Data,Formal_Languages,Inference,Interoperability,Logic,Ontologies,Reasoning,Rule_of_Inference,Semantic,Semantic_Web,Services,Web,ai,and,bookchapter,bprolog,conference,d73,eswc,eswc2009,european,hybrid,hybrid_reasoning,imported,integration_ontologies_and_rules,journal,minimal_model_semantics,myOwnPrev,myown,ontologies,ontology,ontorule,paper,presentation,proceedings,reason,reasoning,refereedpub,rr2009,rule_language,rules,semantic,service,services,tplp,v1010,web,wp3,v1002
Cristina Gena,Adaptivesystems,Gis,SWAP2005,adaptive,adaptive-web,ai,contextmodeling,dblp,design,gis,imported,interaction,interface,mobile-computing,mobile-guide,paper,requirements,social,social-web,springer,tagging,test,ubiquitousinformationaccess,user,user-profile,user_model,usermodeling,v0805,v1010,web,v0804,v0806,v0909,v1002
Cristina Lopes,1997,2007,AOP,Thesis,aop,aspect,aspect-oriented,aspects,author-topic,composition,crosscut,eclipse,imported,joinpoint,programming,unity
Cristina Videira Lopes,Acoustic,Battery,Life,Mac,Networks,Optimizations,Programming,Sensor,SoC,Software,Survey,Thesis,Underwater,ad,adaptive,aop,aspect,aspects,concerns,cycle,definition,development,distributed,duty,efficiency,energy,hoc,identification,imported,in-thesis,java,language,listening,location,low,modems,networks,power,programming,reputation,sensor,separation,software,system,wikipedia,wikipedia-vandalism
Cristopher Moore,04,Clauset,Clauset04communityLarge,Epidemics,Infection,Newman,Percolation,Small,Threshold,World,algorithm,and,book,clauset,clustering,community,community_detection,community_fastgreedy,cond-mat.dis-nn,cond-mat.stat-mech,cs.LG,detection,discovery,dynamics,epidemics,generating_functions,girvan,gn,graph,graphs,igraph,imported,internet,large,modularity,network,networks,newman,newmangirvan,percolation,physics.data-an,physics.soc-ph,sampling,scale-free-networks,sna,socialnets,socialnetwork,structure,toread
Cristóvão Oliveira,2002,2005,2007,CommUnity,architectural_views,coordination,meta-modeling,mobility,myown,selected,software_architecture,todo,tool
Cunningham Hamish,GATE,GWAS,ai,architecture,cancer,challenges,cloud,development,document,information,interaction,interface,language,learn,literature,medical,mining,ontology,oral,paper,prior,processing,retrieval,semantic,springer,text-processing,tool,user,v1010,v1205,web,zzz.th.c4,annotation,gate,khresmoi-project,myown,sprachverarbeitung,textmining
Curt Burgess,cogn,imported,nn
Cuzzocrea Alfredo,Nejdl,detection,event,graph,myown,owl-s,policy,publication,semantic,service,unsupervise,web,webservice,workflow
Cyganiak Richard,DBPedia,LATC-project,Linked_Data,MA,MGraube,Semantic_Web,Tool,ai,auer,data,dbpedia,deployment,ecommerce,extraction,geo,goodrelations,group_aksw,imported,information,knowledge,ldow2011,linked,linkeddata,lod,myown,odbase2012,ontowiki_eu,open,paper,peer-reviewed,processing,rdf,semantic,semantic_web,semanticweb,semweb,springer,statistics,uptake,uri,usage,v1010,v1205,web,wiki,wikipedia,www03,wwwbook,wwwkap10,zzz.th,zzz.th.c4,2007,2008,2009,LOD,bizer,cyganiak,d2rq,event_iswc,event_jws,hellmann,kobilarov,lehmann,mole,rdbms,richterm_ba,zzz.th.c46
Cynthia Dwork,Anonymous,CCA2-security,Credential,NIZK,adversarial-ir,aggregation,anonymizing,anonymous,crypto,database_privacy,de-anonymizing,differential_privacy,diplomarbeit,graph,imported,logistic_regression,metasearch,multi-wordqueries,rankaggregation,rankingfunctions,spam,networks,non-transferable,pagerank,perceptron,rank-aggregation,rank_aggregation,ranking,robust_statistics,search,searchengine,similarity,sna,social,stoc,visual-information-seeking
Cyril Fonlupt,Artificial,Evolution,algorithms,da2,genetic,imported,programming,tsp
Czarnecki Krzysztof,2003,2010,2013,pdf,berger,bibtex-import,feature,generative_programming,mdsd,modeling,myown,richterm_ma,security,application,code,completion,concept,example,framework,generation,introduction,mining,nice,tutorial
Céline Van Damme,2007,2007DISSezwebfolksonomyontologyontology_problemsontologyproblemsontologyunderstandingtagging_comparisontagging_convergencetagging_efficiencytagging_problemstoread,DISS,emergent_semantics,ezweb,folksology,folksonomies,folksonomy,folksontology,imported,ol_web2.0,ontologies,ontology,ontology_engineering,ontology_learning,ontology_problems,ontologyproblems,ontologyunderstanding,tag_concept_mapping,tagging,tagging_comparison,tagging_convergence,tagging_efficiency,tagging_problems,toread
D A Caugant,Acid,Aconitate,Adolescent,Adult,Age,Alcohol,Alleles,Aminopeptidases,Amplification,Analysis,Bacterial,Belgium,Blotting,Carrier,Cells,Chain,Child,Clone,Cloning,Cluster,Data,Dehydrogenase,Disease,Dosage,Electrophoresis,Elements,Enzymes,Epidemiologic,Epidemiology,Europe,Evaluation,Factors,Female,Frequency,Gel,Gene,Genes,Genetic,Genetics,Genotype,Geography,Glucosephosphate,Glutamate,Greece,Health,Humans,Hydratase,Incidence,Infant,Infections,Isocitrate,Isoenzymes,Malate,Male,Mapping,Meningitis,Meningococcal,Molecular,Neisseria,Neisseriaceae,Netherlands,Newborn,Nucleic,Outbreaks,Oxidoreductases,Phenotype,Phosphogluconate,Phylogeny,Polymerase,Population,Preschool,Primers,Proteins,Reaction,Restriction,Sequence,Seroepidemiologic,Serologic,Serotyping,Sex,Southern,Starch,State,Studies,Techniques,Tests,Time,Topic,Transposable,Typing,Variation,Virulence,World,as,meningitidis,NADP,DNA,Pulsed-Field
D Parisi,alife,imported,myown
D Smith,imported
D Volkmer,dgkurth
D Worsnop,imported
D'Antonio M.,campi-flegrei,geology,geophysics,italy,magma,vesuvius,volcanoes,melt
D'Hondt Theo,Abstraction,ActPigoo,Actors,AmbientTalk,Annotations,CLOS,CaseStudy,Concurrency,Consistency,Conventions,Encapsulation,ExperienceReport,Interpreters,LanguageSupport,Lisp,ManyCore,MeMyPublication,MetaProgramming,Modularity,MultiCore,Parallelism,PositionPaper,Poster,ReaderWriter,STM,Scheduling,SmartAnnotations,Survey,Synchronization,TOTAM,Unpublished,VMIL,VMs,Views,VirtualMachine,adaptive,ai,development,embedded,middleware,myown,paper,soal,software,springer,tuples,v1205,zzz.spm,Barrier,Bytecode,Design,InstructionSet,IntermediateLanguage,Language,Machines,Phasers,SPLASH,Shacl,Virtual,X10,algorithm,benchmarks,clocks,dblp,evaluation,habanero,insertionTree,machines,masterarbeit,pico,tree,views,virtual
D'{a}niel Varr'{o},2002,2003,2004,2005,2006,2007,2008,2009,folder_2,hardcopy,missing,no_doi,to_appear,to_download_springer,by_example,comparison,csp,graph_transformation,mde,metamodel,metamodelling,model_checking,model_tranformation,model_transformation,modeltransformation,refinement,semantics,software_architecture,statecharts,taxonomy,uml
D. A. Balota,2-waystreet,concreteness,familiarity,modality,olderadults,perception,recognition,task,Acoustic,Adult,Alzheimer's,Brain,CCP,Cerebellum,Cinguli,Cortex,DAT,Emission-Computed,Female,Frontal,Gov't,Gov'tSupport,Gyrus,H,Homograph,Humans,JRR,LDT,Lexicon,Lobe,Male,Motor,Non-P.H.S,Non-U,Non-U.S,P,P.H.S,PET,PFC,Phonetics,Reading,Research,S,S.Temporal,Semantic,Support,Tomography,U,U.S,Vocabulary,aging,association,attention,cognitive,confrontaion,decision,disambiguaion,disease,identification,imported,inhibition,lang,language,lexical,logogens,word,mem,memory,naming,neuroimaging,nn,non-color,pfc,prefrontal,priming,processing,psychology,repetition,semantic,short-term,stroop,working,wqrking
D. A. Henze,CCP,JRR,bio,extracellular,hip,hippocampus,imported,networks,paperseminar,pfc,phd133,recordings
D. A. Lewis,CCP,JRR,blues,cs3,da,factors,hormones,pfc,postpartum,psychosocial,variables
D. A. Peel,Forecasts,Inflation,Public,Wild,bias,bootstrap,forecasts,imported
D. A. Williams,ACTIVE,CALIBRATION,EMISSION,EMPLACEMENT,ERUPTION,ERUPTIONS,FLOW,FLOW-FIELD,FLOWS,HOT-SPOTS,INFRARED,IO,JUPITERS,KILAUEA,LAVA,MAPPING,MISSION,MODELS,MOON,MOUNTAINS,PLUME,PLUMES,PROMETHEUS,SILICATE,SPECTROMETER,SULFUR,SYSTEM,TEMPERATURE,TEMPERATURE-MEASUREMENTS,THERMAL,VOLCANISM,VOLCANO,imported,io,lava,volcanic
D. Agrawal,DHT,atomicity,bookmarking,classification,closely_related,concurrency,conflict,failure,imported,imported-10-07-2007,navigation,personalization,research.db.consolidation,research.ir.partitioning,serializability,social-navigation,studienarbeit,tech.www,transaction,version,www
D. Appelt,imported
D. B. Rubin,2000,ANOVA,Adjustment,Aggregation,CCP,Categorical,Censored,Computational,Covariance,DM-ALGO-EM,Demography,EM,Expectation,Grouped,I,II,Ill-conditioning,Imputation,Incomplete,JRR,Linear,Logistic,Matched,Maximization,Maximum,Missing,Nonresponse,Observational,Posterior,Robust,Robustness,Type,Unbalanced,accuracy,adjustment,algorithm,book,cites.gradu,clustering,data,design,discovery,em,error,estimation,imported,imputation,knowledge,likelihood,method,mining,missing,mixture,mode,model,models,mrefs,nlp,regression,sampling,science.statistics,stat,statistics,step,study
D. Baker,CCP,GNSS,GPS,JRR,cuing,deprivation,design,energy_landscapes,folding,imported,logical,mental,native_structures,parallel,perceptual,post-defense,predictions,protein_folding,reasoning,rosetta,rotation,simulation,sleep,softwareRadio,softwareReceiver,structure,vigilance
D. Bates,imported
D. Bedeaux,Argon,Dielectric,Electrode,Nonequilibrium,Self-propelling,Van,Waals,Walls,der,entropy,imported,interface,model,particles,production,spectroscopy,statphys23,symmetry,thermodynamics,topic-3,transport,van
D. Billsus,Information,WWW,agents,classification,context,filtering,hybrid_systems,imported,intelligent,learning,multistrategy,news,news_agent,personalization,profiles,recommender,user,user-profile
D. Bimberg,293,295,298,40,ASE,Amplification,Coulomb,III-V,InGaAs,InGaN,K,MOCVD,Nature,O-band,Photonics,Polarization,Quantum,Single,active,amplification,amplifier,amplifiers,amplifiers10,and,applications,arsenide,bands,beam,biexcitons,bit,calculations,carrier-carrier,carrier-phonon,carriers,cathodoluminescence,coatings,compounds,cryogenic,current,damping,dephasing,detection,differential,division,dot,dots,dynamics,electrically,electron,excited,excited-state,exciton,excitons,fiber,four-wave,gain,gallium,ground,ground-state,heterodyne,high-speed,hybrid,imported,in,indium,injected,injection,interaction,interactions,inversion,k.p,laser,lasers,layer,limitations,locking,low,mechanisms,mixing,mode,mode-locked,multiexcitons,multiplexing,multiplexingGaAs,multiwave,multiwavelength,nitrogen,nonlinear,occupation,of,optical,optics,passive,phonon-exciton,population,processes,processing,pulse,pump-probe,pumped,pumping,quantum,quantum-dot,range,rate,recovery,regime,region,relaxation,room,scattering,semiconductor,semiconductors,sensitive,signal,spectra,spectroscopy,state,states,technique,techniques,temperature,temperatures,to,trains,transition,transmission,ultrafast,valence,wavelength,wavelengths,wetting
D. Binkley,caseStudy,comments,consistency,fault_prediction,identifiers,identifiersto_read,imported,naming,program_comprehension,program_comprehensionidentifiersto_read,programming,software,software_quality,to_read,softwareprogrammingidentifiersto_read
D. Black,apob,boundaries,imported,ipv6,motion,statin,www02wwwkap7,wwwbook
D. Blei,annotation,hierarchy,hierarhical-latent-dirichlet-allocation,hlda,image,imported,lda,machinelearning,master,model,mythesis,toVerify,topic,topic-modelling,topicmodelling,topics
D. Botstein,10802651,ATP-BindingCassetteTransporters,AcousticStimulation,Actins,Adult,Aged,AlcoholDehydrogenase,Alleles,AminoAcid,AminoAcidSequence,Amnesia,Anatomy,Animals,Artifacts,Auditory,Bacteriophages,BaseSequence,Brain,BrainDiseases,BrainMapping,BrainStem,Breast_Neoplasms,Calcium-BindingProteins,CareerChoice,CarrierProteins,CellNucleus,Cerebellum,Child,ChromosomeMapping,Chromosomes,Classical,ComparativeStudy,ComputationalBiology,Computer-Assisted,ComputerCommunicationNetworks,Conditioning,Cross-Sectional,Cyclin-DependentKinases,CytoplasmicandNuclear,DNA,Neoplasm,DNATransposableElements,Databases,Developmental,DiscriminationLearning,Drosophila,DrosophilaProteins,Drosophilamelanogaster,Ecdysterone,Encephalitis,Enzymologic,Epithelium,EukaryoticCells,EvokedPotentials,Evolution,Eyelid,Factual,FalsePositiveReactions,Female,Fluorescence,Forecasting,FrontalLobe,Gene,GeneDuplication,GeneExpressionRegulation,Gene_Expression,Gene_Expression_Profiling,Genes,erbB-2,Genetic,Genome,Genotype,GlueProteins,HealthOccupations,HemodynamicProcesses,HerpesSimplex,Heterozygote,Hippocampus,Human,Humans,Hypoxia-Ischemia,ImageEnhancement,ImageProcessing,Imaging,InSituHybridization,Insect,Karyopherins,Larva,Laterality,MagneticResonanceImaging,Male,MathematicalComputing,Metaphysics,Mice,MicrofilamentProteins,MiddleAged,Models,Molecular,MolecularBiology,MolecularSequenceData,MotorCortex,Mutagenesis,Mutation,NerveTissueProteins,Neurological,Non-U.S.Gov't,NormalDistribution,Oligonucleotide_Array_Sequence_Analysis,P.H.S,PeriaqueductalGray,Phantoms,Phenotype,Phylogeny,PhysicalStimulation,PitchPerception,PromoterRegions(Genetics,ProteinKinases,Putamen,RNA,RandomAllocation,ReactionTime,Receptors,ReferenceValues,ResearchSupport,SalivaryGlands,Schizosaccharomyces,Scotland,SequenceAnalysis,SequenceHomology,SexDistribution,SomatosensoryCortex,Sound,SpeciesSpecificity,Speech-LanguagePathology,SpeechPerception,Statistical,Students,Suppression,Terminology,Theoretical,Transcription,TranscriptionFactors,Tumor_Cells,Cultured,U.S.Gov't,VisualCortex,clustering,imported,ontologies,reasoning,temporal,tic
D. Brickley,QABook,imported,language,ontology,rdf,semantic-web,thesis_roberto
D. Bryant,imported
D. Bub,CCP,JRR
D. Burgos,community,contribution,motivation,prolearn
D. C. Noll,AVM,AX-CPT,CCP,JRR,MRI,PET,PFC,activation,algorithms,brain,calcarine,cogn,cortex,devo,fMRI,functional,imaging,imported,incremental,language,motor,occipital,online,pfc,primary,processing,schizo,vision,visual,visualization,yuko
D. C. Plaut,CCP,JRR,cogn,imported,lang,nnets
D. C. Van Essen,CBF,CCP,JRR,PET,analysis,attention,cartesian,coordinates,cortex,imported,invariance,motion,multiscale,networks,neuroimaging,neuronal,nn,non-cartesian,nueroimgaing,recognition,resolution,routing,spatial,stereopsis,sterotactic,straite,strategies,vis,vision,visual
D. Cabaret,imported
D. Calvanese,DL,InformationIntegration,data,description,description_logics,imported,integration,knowledge,logic,logics,ontologies,ontology,ontorule,reasoning,regular,representation
D. Caplan,CCP,JRR,nn
D. Centonze,32,AMP-Dependent,Acetylcholine,Acid,Acids,Action,Agents,Agonists,Amino,Animals,Anoxia,Antagonists,Blockers,C,CCP,Calcium,Cells,Cerebral,Channel,Channels,Chelating,Choline,Corpus,Cortex,Cultured,Cyclic,D1,Dopamine,Egtazic,Electric,Electrophysiology,Enzyme,Excitatory,GMP,GMP-Dependent,Glucose,Glutamate,Humans,Inhibition,Inhibitors,Interneurons,JRR,Kinase,Kinases,Knockout,Long-Term,Male,Membrane,Mice,Muscarinic,N-Methylaspartate,Neostriatum,Nerve,Nervous,Net,Neural,Neuronal,Neurons,Nitric,O-Acetyltransferase,Oxide,Parasympathetic,Patch-Clamp,Pathways,Phosphatase,Phosphoprotein,Phosphoproteins,Phosphorylation,Plasticity,Postsynaptic,Potassium,Potentials,Potentiation,Protein,Proteins,Rats,Receptors,Signal,Stimulation,Striatum,Synapses,Synaptic,System,Techniques,Tetrodotoxin,Tissue,Transduction,Transmission,Wistar,and,bg,cAMP-Regulated,da,gamma-Aminobutyric
D. Chartouni,1996,1997,1998,1999,2000,all,imported,zuttel
D. Chen,DATE,OS,Scheduling,imported,juergen,nn,recommender,spread-activation
D. Chklovskii,book,complex,graphs,imported,math-biology,motif,motifs,networks,original,scale-free-networks,web-graph
D. Clark,A10,A9,CCP,JRR,cells,cortial,da,efferents,electrical,extracellular,imported,ngi,recording,stimulation,2005,refinement,uml
D. Cliff,alife,imported,juergen,nn,wombat
D. Cohen,Dynamic,animal,autism_schizophrenia,ballistic,bg,bio,closed,conductance,device,devo,imported,inconsistency,mesoscopic,nn,ring,statphys23,topic-8,vis
D. Cohn,active,active_learning,activelearning,clustering,community,contraint,imported,machine_learning,sna,socialnets,topicinference,web-graph
D. Comparat
D. Coudert,MPLS,PErso,Perso,SRG,WDM,capacity,imported,multiflot,multiflow,network,rapport-europe,wireless
D. Crocker,imported
D. Cutting,imported
D. Day,analysis,imported,sentiment,subjectivity
D. DiPasquo,agility,bases,construct,imported,knowledge,learning,web,wide,world
D. Donato,WikiPedia,book,characterization,collaborative-communities,complex,d4.1,dynamics,graph,link,link-mining,linkmining,network,network-analysis,networks,phsyics,preferential-attachment,scale-free-networks,small-world,social,social-networks,spam,tagora,web,web-graph,wikipedia
D. Downey,KnowItAll,QueryLogAnalysis,Web-scale,WebSearch,rev1,clicks,datamining,goals,hyponymy,ie,imported,knowitall,learning,ml,ontology,ontology-linktype,ontologyLearning,ontologylearning,queries,search,unsupervised,web-science
D. E. Goldberg,LCSs,EDA,Function,MAB,MVButz,MVButzBC,MVButzC,MVButzJ,Q-learning,XCS,approximation,assignment,classifier,control,credit,descent,gradient,hillclimber,hybrid,imported,juergen,learning,meta-ga,multiobjective,multistep,niching,parameter,parameterless,population,problems,reinforcement,systems,tuning,alife,diploid,genetic_algorithm,haploid
D. E. Meyer,CCP,EPIC,GOMS,HCI,JRR,RT,access,activation,ambiguity,architecture,attention,cognitive,computational,computer,context,control,decision,dual,dual-task,effect,executive,human,imported,incubation,interaction,lexical,memory,mental,model,models,nn,performance,period,pfc,priming,process-interactive,psychological,psychology,recognition,refractory,rt,selective,semantic,task,visual,word,workload
D. E. Rumelhart,1981,1986,2000,CCP,DASP303,English,JRR,NN,book,cognitive,connectionism,devo,evolutionary,file-import-08-07-15,haveread,hip,imported,juergen,language_acquisition,lexical,nlp,nnets,pdp,priming,psychology,recognition,syllabus,tachistoscopically,tense,yuko,back-propagation
D. Eck,autotagging,classification,daanbib,feature_extraction,features,genre,imported,juergen,kernel,myown,nnets,recommendation,sigir,tags
D. Ellis,agreement,corpus,features,icsi,imported,information_behaviour,information_literacy,informationseeking,meeting,science,song_features
D. Estrin,imported
D. F. {Kimball},imported
D. Farinacci,imported
D. Faure,imported,prontoLiterature
D. Fensel,AI,Ontology_Evolution,RDF,SemanticWeb,Web,XML,ai,bibtex-import,cites.pclass,collaborative,diplomarbeit,engineering,eris,flogic,goals,imported,inference,knowledge,knowledge_engineering,language,maedche,methods,mrefs,nutshell,ontobroker,ontologies,ontology,ontoprise,ontoweb,principles,project,rdf,reasoning,representation,research.bizInt.bpm,scch,semantic,semanticweb,services,state.printed,tech.coding.ws,thesis_roberto,versioning,web,webservices
D. Fisher,2000,Erkennung,Evaluation,Mars,Phoenix,Praxis,TDT,Thema,book,detection,evaluation,imported,information_retrieval,lidar,mars,nlp,nn,practice,taking,tdt,topic,topic_detection,water,wismasys0809
D. Fitzpatrick,cat,cortex,ferret,nn,orientation,selectivity,vis,visual
D. Floreano,evolutionary,imported,inaki,juergen,nn,nnets,alife
D. Freitag,InformationExtraction,agility,bases,construct,context,evaluation,feedback,guide,imported,informationRetrieval,knowledge,learning,machine,machine-learning,no-tag,ontologyLearning,reinforcement,relevance,search,tour,web,webwatcher,wide,world
D. Frenkel,CUDA,GPU,MD,chloride,classical,energy,equation,free,imported,interfacial,intermolecular,liquid-liquid,nucleation,phase,potential,simulation,sodium,state,statphys23,theory,topic-2,topic-6,transition
D. Friedman,Alzheimer's,CCP,CPT,Card,EROS,ERP,JRR,Late,P3,PFC,Recognitiion,Sorting,Test,VEPs,Wisconsin,affective,aging,analysis,attention,behavior,bio,bootstrap,brain,children,cogn,complex,components,conceptual,continuous,cortex,dementia,detection,development,devo,disorder,distribution,erp,fMRI,fluency,frontal,function,functional,imaging,imported,in,lobe,lobes,ltp,mapping,memory,methods,migration,noninvasive,norms,novelty,oddball,optical,paradigm,performance,perseverative,photon,positive,potentials,prefrontal,principal,processing,recency,recognition,related,reliability,scalp,schizophrenia,signal,sound-naming,source,spatial,sustained,task,test,tissues,verbal,yuko
D. Furniss,Ambulance,Ambulance-control,CASSM,Co-evolution,Conceptual,Conceptual-structures,Digital,Digital-Libraries,Distributed,Emergency,Emergency-medical-dispatch,Human,Human-Computer-Interaction-(HCI,Human-computer,Scenario,Scenario-based-design,Software,Software-development-processes,Team,Team-working,UCLIC,Usability,Usability-evaluation-methods,based,cds,cognition,control,control-rooms,design,development,dispatch,distributed,distributed-cognition,distributed_cognition,domain,error,evaluation,human-error,imported,interaction,libraries,medical,methods,nuclear,nuclear-domain,processes,research_method,rooms,structures,usability-evaluation,working
D. G. Albrecht,nn,vis
D. G. Altman,Epidemiology,10373171,10480833,10501650,10827061,7558556,7564793,7647644,7703752,7833759,7866172,7873953,7950724,7987107,8019315,8038641,8044101,8595293,8597743,8605469,8616417,8620137,8916759,8937675,9055718,9224131,9293319,9703534,9836663,Algorithms,Allocation,Analysis,Animals,Assessment,Bias,Blood,Carbon,Case-Control,Clinical,Comparative,Concentration,Confidence,Control,Controlled,Data,Diagnostic,DiagnosticTests,Dioxide,Distribution,Epidemiologic,Evidence-Based,Expiratory,Flow,Function,Gas,Humans,Hydrogen-Ion,Interpretation,Intervals,Laboratory,Linear,Matched-Pair,Mathematics,Measures,Medical,Medicine,Meta-Analysis,Methods,Models,Monitoring,Nonparametric,Normal,Odds,Partial,Peak,Predictive,Pressure,Probability,Procedures,Quality,Random,Randomized,Rate,Ratio,Reference,Regression,Reproducibility,Research,Respiratory,Results,Risk,Routine,Routine;Humans;PredictiveValueofTests,Sample,Sampling,Sensitivity,Size,Specificity,Standards,Stat,Statis,Statistical,Statistics,Studies,Study,Survival,Techniques,Technology,Tests,Transcutaneous,Trials,Value,Values,Variance,Weights,and,bmj,correlation,istical,medical,microarray,mistakes,notes,of,p-value,regression,research,statistics,tics
D. G. Amaral,CCP,JRR,WGA-HRP,afferents,bg,devo,formation,gyrus,hip,hippocampal,imported,monkey,nn,parahippocampal
D. G. Kurth,dgkurth,gschwarz
D. G. Pavel'ev,imported
D. G. Truhlar,bibtex-import,implicit,path,solvation,transition-states
D. Gaffan,bio,hip,mem,pfc
D. Garlan,1997,architectural-mismatch,architecture,context,icse_exp_report_06,imported,incr,network,reuse,software,vari.00
D. Gentner,analogicaltransfer,attention,earlierproblems,features,perception,representation,surface,analogicaltransfer;earlierproblems;features,representation;perception;attention;surface,cogn,devo,imported,lang,nn,similarity;judgments;features;choice,yuko
D. Gibson,algorithms,analyze,annotation,automatic,compilation,hubs+authority,hyperlink,imported,information-retrieval,learning,link-mining,machine,no-tag,prontoLiterature,resource,search,seeker,semantic,semantic-web,semtag,structure,text,text-mining,web,wikipedia
D. Glance,imported
D. Goldberg,imported,large,nn,recommender,screen
D. Gross,Design,GoalModeling,NFR,Pattern,Requirements,WordNet,design,diplom,imported,non-functional,patterns,requirements,requirements-engineering,wordnet,U(n
D. Gruhl,Blogs,Graphs,TOREAD,Temporal,annotation,blog,blogosphere,blogs,blogspace,characterization,diffusion,imported,information,learning,machine,news,no-tag,online_community,prontoLiterature,seeker,semantic,semantic-web,semtag,social,socialnets,web,web-science,web2.0,www
D. Gunopulos,Algorithms,DB,FCA,OntologyHandbook,Query,TJA,WSN,adaptive,adversarial-ir,bounding,clustering,constraints,cost,data,energy,error,imported,methods,networks,networkscontinuous,nonoverlapping,queueing,rate,real-world,region,regions,sampling,sensor,sets,solutions,statistics,subspace,theory,wireless
D. Gupta,formal,imported,versioning,ratings
D. H. Wolpert,imported,juergen
D. H. Zanette,Anomalous,Neural,imported,juergen,language,networks,transport
D. Harrington,imported
D. Haussler,imported,juergen,kernels,nnets
D. Hawking,Ankertexte,Gewichtung,anchor,anchors,imported,informationswissenschaft,link-lining,links,web,weighting,wismasys0809
D. Heckerman,bayesian,decision,goal,goals,imported,modeling,nn,user
D. Helbing,2007,Excitable,RMP_CFL,al-abideen,criticality,crowd,disaster,dynamical,helbing,johansson,juergen,laminar,mecca,mechanics,media,nonlinear,selforganised,statistical,systems,transitions,turbulent,zein,growth,imported
D. Henderson,Adsorption,attractive,effects,excluded,fluids,imported,interactions,juergen,nn,nnets,volume
D. Horn,Blueprint,CCP,JRR,KDubiq,compensation,imported,kdubiq,network,neural,nn,nnets,synaptic
D. Howard,CCP,JRR,developmental-disabilities,dissertation,imported,lang,nocopy,note,schedules,stereotypy,thesis2006
D. Huynh,Annotation,Browsing,Collaboration,Screen,Semantic,Sharing,Tagging,Web,diplomarbeit,imported,mashup,no-tag,scraping,semanticweb
